YDL170W	YNL338W	+
YDL170W	YNL339C	-
YDL170W	YPL253C	-
YDR253C	YAL012W	-
YDR253C	YAL034WA	+
YDR253C	YAL035W	+
YDR253C	YAL036C	+
YDR253C	YBR127C	+
YDR253C	YCR081W	-
YDR253C	YCR087W	+
YDR253C	YDR077W	-
YDR253C	YDR208W	+
YDR253C	YDR544C	-
YDR253C	YER007CA	+
YDR253C	YER015W	-
YDR253C	YER091C	+
YDR253C	YER092W	-
YDR253C	YER134C	+
YDR253C	YER190W	-
YDR253C	YFR030W	-
YDR253C	YGL184C	-
YDR253C	YGL254W	+
YDR253C	YGR188C	+
YDR253C	YHR117W	-
YDR253C	YIL014W	+
YDR253C	YIR017C	-
YDR253C	YJR010W	-
YDR253C	YJR137C	-
YDR253C	YJR138W	-
YDR253C	YKL001C	+
YDR253C	YLR092W	-
YDR253C	YLR174W	+
YDR253C	YLR179C	-
YDR253C	YLR180W	+
YDR253C	YLR303W	-
YDR253C	YML072C	-
YDR253C	YNL277W	-
YDR253C	YOL083W	-
YDR253C	YPR167C	+
YDR253C	YPR168W	+
YDR421W	YBL001C	-
YDR421W	YCL066W	-
YDR421W	YCL067C	-
YDR421W	YDL184C	-
YDR421W	YDR375C	+
YDR421W	YDR382W	+
YDR421W	YEL040W	-
YDR421W	YFL059W	+
YDR421W	YFL060C	-
YDR421W	YHR015W	-
YDR421W	YHR094C	+
YDR421W	YHR095W	+
YDR421W	YIL002WA	-
YDR421W	YKL052C	+
YDR421W	YKL072W	+
YDR421W	YMR027W	-
YDR421W	YNL181W	-
YDR421W	YPL198W	+
YDR421W	YPL253C	+
YER184C	YIR024C	-
YER184C	YIR025W	-
YFL021W	YAL012W	+
YFL021W	YBR266C	+
YFL021W	YBR268W	+
YFL021W	YCR019W	+
YFL021W	YCR096C	+
YFL021W	YDR041W	-
YFL021W	YDR084C	-
YFL021W	YDR145W	+
YFL021W	YDR210WD	-
YFL021W	YDR317W	-
YFL021W	YDR319C	-
YFL021W	YDR473C	+
YFL021W	YDR495C	+
YFL021W	YDR522C	-
YFL021W	YEL062W	-
YFL021W	YEL063C	+
YFL021W	YER002W	+
YFL021W	YER044CA	+
YFL021W	YGL001C	+
YFL021W	YGR071C	+
YFL021W	YGR072W	+
YFL021W	YGR271W	-
YFL021W	YHR156C	-
YFL021W	YHR157W	-
YFL021W	YJL085W	-
YFL021W	YJL088W	+
YFL021W	YJL110C	-
YFL021W	YJL210W	+
YFL021W	YJL212C	+
YFL021W	YLR023C	+
YFL021W	YLR047C	+
YFL021W	YLR048W	-
YFL021W	YLR261C	+
YFL021W	YLR262C	+
YFL021W	YLR302C	+
YFL021W	YML098W	+
YFL021W	YML099C	+
YFL021W	YMR019W	-
YFL021W	YMR178W	-
YFL021W	YMR193W	-
YFL021W	YMR228W	-
YFL021W	YNL001W	-
YFL021W	YNL038W	+
YFL021W	YOL159C	-
YGL162W	YBL029W	-
YGL162W	YBL043W	-
YGL162W	YBR069C	+
YGL162W	YDL214C	-
YGL162W	YDL246C	+
YGL162W	YDR077W	-
YGL162W	YDR134C	-
YGL162W	YDR343C	-
YGL162W	YDR441C	-
YGL162W	YDR442W	-
YGL162W	YER045C	-
YGL162W	YER145C	+
YGL162W	YER146W	+
YGL162W	YGL001C	-
YGL162W	YGL055W	+
YGL162W	YGL056C	+
YGL162W	YGR249W	+
YGL162W	YHL027W	-
YGL162W	YHR080C	-
YGL162W	YHR081W	-
YGL162W	YHR094C	-
YGL162W	YHR095W	-
YGL162W	YIL099W	-
YGL162W	YIL119C	+
YGL162W	YIR020C	+
YGL162W	YJR158W	-
YGL162W	YKL096W	-
YGL162W	YLL033W	-
YGL162W	YLL034C	+
YGL162W	YML116W	-
YGL162W	YMR037C	+
YGL162W	YMR056C	-
YGL162W	YMR135C	+
YGL162W	YMR136W	-
YGL162W	YNL038W	-
YGL162W	YOL159C	-
YGL162W	YOR136W	+
YGL162W	YPL177C	-
YGL162W	YPL230W	-
YGL181W	YAL065C	+
YGL181W	YAL067C	+
YGL181W	YDR223W	-
YGL181W	YDR282C	-
YGL181W	YEL073C	-
YGL181W	YFL052W	-
YGL181W	YNL167C	-
YGL254W	YAL022C	-
YGL254W	YCL039W	+
YGL254W	YGR271CA	-
YGL254W	YIL002WA	+
YGL254W	YJR044C	+
YGL254W	YMR238W	+
YGL254W	YOR138C	-
YGL254W	YOR140W	-
YGL254W	YPL018W	+
YGL254W	YPL034W	+
YGL254W	YPL092W	-
YGL254W	YPL123C	+
YGR044C	YCR018C	-
YGR044C	YDL184C	-
YGR044C	YEL012W	-
YGR044C	YER078C	+
YGR044C	YER079W	+
YGR044C	YFR017C	-
YGR044C	YGL135W	-
YGR044C	YGL136C	+
YGR044C	YIL014CA	+
YGR044C	YIL014W	+
YGR044C	YJL045W	+
YGR044C	YJL200C	-
YGR044C	YJR094C	-
YGR044C	YLR027C	+
YGR044C	YLR367W	-
YGR044C	YML055W	-
YGR044C	YOR138C	+
YGR044C	YOR140W	-
YGR044C	YPL130W	+
YGR044C	YPL198W	-
YGR249W	YAL027W	+
YGR249W	YAL037W	-
YGR249W	YBR086C	+
YGR249W	YBR087W	-
YGR249W	YBR167C	-
YGR249W	YCR107W	-
YGR249W	YDR031W	+
YGR249W	YDR371W	+
YGR249W	YDR393W	+
YGR249W	YER007CA	+
YGR249W	YHR072W	-
YGR249W	YJR054W	-
YGR249W	YJR088C	+
YGR249W	YJR089W	-
YGR249W	YKL072W	+
YGR249W	YMR257C	-
YGR249W	YOR210W	+
YGR249W	YOR282W	-
YGR249W	YPL070W	+
YHL027W	YBL029W	+
YHL027W	YCR019W	+
YHL027W	YCR063W	-
YHL027W	YCR107W	+
YHL027W	YDL214C	+
YHL027W	YDL245C	+
YHL027W	YDL246C	-
YHL027W	YDR084C	+
YHL027W	YDR134C	+
YHL027W	YDR282C	+
YHL027W	YDR343C	+
YHL027W	YDR441C	-
YHL027W	YDR442W	+
YHL027W	YDR473C	+
YHL027W	YEL070W	+
YHL027W	YER045C	+
YHL027W	YGL001C	+
YHL027W	YGR249W	+
YHL027W	YHR088W	-
YHL027W	YIL099W	-
YHL027W	YIL119C	-
YHL027W	YIR020C	+
YHL027W	YJL203W	+
YHL027W	YJL204C	+
YHL027W	YJR094C	-
YHL027W	YJR158W	+
YHL027W	YKR042W	-
YHL027W	YLL011W	-
YHL027W	YLR047C	-
YHL027W	YLR048W	+
YHL027W	YLR121C	-
YHL027W	YML116W	-
YHL027W	YMR017W	-
YHL027W	YMR135C	-
YHL027W	YMR136W	-
YHL027W	YMR172CA	+
YHL027W	YMR173W	-
YHL027W	YMR173WA	+
YHL027W	YMR319C	+
YHL027W	YNL087W	+
YHL027W	YNL285W	-
YHL027W	YOL156W	+
YHL027W	YOL157C	-
YHL027W	YPR065W	-
YHL027W	YPR109W	-
YHR006W	YCR039C	-
YHR006W	YCR040W	+
YHR006W	YCR041W	-
YHR006W	YDR048C	+
YHR006W	YDR102C	-
YHR006W	YDR103W	+
YHR006W	YFL002WA	-
YHR124W	YDR084C	+
YHR124W	YGR166W	-
YHR124W	YJL203W	-
YHR124W	YJL204C	+
YHR124W	YMR004W	-
YHR124W	YPL202C	+
YIL101C	YAL012W	-
YIL101C	YAL040C	-
YIL101C	YBL029W	-
YIL101C	YBL043W	-
YIL101C	YBR182C	+
YIL101C	YCR107W	-
YIL101C	YDL246C	-
YIL101C	YDR077W	+
YIL101C	YDR317W	-
YIL101C	YDR441C	+
YIL101C	YDR442W	-
YIL101C	YDR543C	-
YIL101C	YDR544C	+
YIL101C	YER045C	-
YIL101C	YER190W	+
YIL101C	YGR249W	-
YIL101C	YGR296W	+
YIL101C	YHL028W	+
YIL101C	YHL029C	+
YIL101C	YHR091C	+
YIL101C	YIL099W	-
YIL101C	YIL119C	+
YIL101C	YIR020C	-
YIL101C	YJR094C	+
YIL101C	YJR147W	+
YIL101C	YJR158W	+
YIL101C	YKR042W	+
YIL101C	YLR042C	-
YIL101C	YLR179C	+
YIL101C	YLR180W	+
YIL101C	YLR463C	-
YIL101C	YLR465C	+
YIL101C	YLR467W	+
YIL101C	YMR135WA	-
YIL101C	YMR172CA	+
YIL101C	YMR173W	+
YIL101C	YMR173WA	+
YIL101C	YNL037C	+
YIL101C	YNL087W	+
YIL101C	YNL337W	-
YIL101C	YNL338W	+
YIL101C	YNL339C	+
YIL101C	YOL156W	+
YIL101C	YOL157C	-
YIL101C	YPR126C	+
YIL101C	YPR127W	+
YIR017C	YCR081W	-
YIR017C	YDL090C	+
YIR017C	YDR145W	+
YIR017C	YFR030W	+
YIR017C	YGR188C	+
YIR017C	YJR010W	-
YIR017C	YKL001C	-
YIR017C	YLR023C	+
YIR017C	YPR167C	+
YJL110C	YBL111C	-
YJL110C	YBR166C	+
YJL110C	YCL066W	+
YJL110C	YCL067C	+
YJL110C	YCR019W	+
YJL110C	YCR039C	-
YJL110C	YCR040W	-
YJL110C	YCR041W	+
YJL110C	YCR096C	+
YJL110C	YCR107W	+
YJL110C	YDR041W	-
YJL110C	YDR084C	-
YJL110C	YDR543C	-
YJL110C	YDR544C	-
YJL110C	YER002W	-
YJL110C	YER190W	-
YJL110C	YGL001C	+
YJL110C	YGR166W	-
YJL110C	YGR296W	+
YJL110C	YHR091C	-
YJL110C	YKL136W	+
YJL110C	YKR105C	+
YJL110C	YKR106W	+
YJL110C	YLL047W	+
YJL110C	YLR023C	+
YJL110C	YLR463C	-
YJL110C	YLR465C	-
YJL110C	YLR467W	-
YJL110C	YMR193W	-
YJL110C	YNL337W	-
YJL110C	YNL338W	+
YJL110C	YNL339C	+
YJR147W	YBR166C	+
YJR147W	YDR031W	+
YJR147W	YDR056C	+
YJR147W	YDR210WD	-
YJR147W	YDR282C	-
YJR147W	YDR292C	+
YJR147W	YER013W	-
YJR147W	YGR188C	+
YJR147W	YGR249W	+
YJR147W	YIL119C	-
YJR147W	YJR054W	+
YJR147W	YJR088C	-
YJR147W	YJR089W	-
YJR147W	YKL178C	-
YJR147W	YKR042W	+
YJR147W	YML072C	+
YJR147W	YMR017W	-
YJR147W	YMR019W	+
YKL020C	YBR099C	+
YKL020C	YCR019W	+
YKL020C	YCR096C	-
YKL020C	YDR041W	-
YKL020C	YDR084C	+
YKL020C	YDR210WD	-
YKL020C	YDR495C	+
YKL020C	YGL001C	-
YKL020C	YJL175W	-
YKL020C	YJL203W	+
YKL020C	YJL204C	-
YKL020C	YLR023C	-
YKL020C	YLR047C	-
YKL020C	YLR048W	+
YKL020C	YMR193W	-
YKL020C	YNL001W	-
YKL185W	YCR107W	-
YKL185W	YDL068W	-
YKL185W	YDL071C	-
YKL185W	YDR077W	+
YKL185W	YDR343C	-
YKL185W	YDR441C	+
YKL185W	YDR442W	-
YKL185W	YIL099W	-
YKL185W	YJL088W	-
YKL185W	YKL163W	-
YKL185W	YKR042W	+
YKL185W	YMR103C	-
YKL185W	YMR315W	-
YKL185W	YNL260C	+
YML007W	YAL005C	-
YML007W	YAL012W	+
YML007W	YBR099C	-
YML007W	YCR019W	-
YML007W	YCR102C	+
YML007W	YDR041W	-
YML007W	YDR074W	-
YML007W	YDR084C	+
YML007W	YDR453C	+
YML007W	YER048C	-
YML007W	YER078C	+
YML007W	YER079W	+
YML007W	YFR017C	-
YML007W	YGL117W	-
YML007W	YGL135W	+
YML007W	YGL136C	-
YML007W	YHR048W	-
YML007W	YJL047CA	-
YML007W	YJL203W	+
YML007W	YJL204C	+
YML007W	YKL020C	-
YML007W	YKL087C	+
YML007W	YKR052C	-
YML007W	YKR054C	-
YML007W	YKR055W	+
YML007W	YKR066C	-
YML007W	YLL059C	-
YML007W	YLL060C	-
YML007W	YLR302C	+
YML007W	YLR367W	+
YML007W	YLR439W	-
YML007W	YLR461W	-
YML007W	YML116W	-
YML007W	YMR172CA	+
YML007W	YMR173W	-
YML007W	YMR173WA	-
YML007W	YMR177W	-
YML007W	YMR193W	+
YML007W	YNL087W	+
YML007W	YPL202C	+
YML007W	YPR065W	-
YML099C	YBL074C	+
YML099C	YBR086C	+
YML099C	YBR087W	-
YML099C	YDL068W	+
YML099C	YDL071C	-
YML099C	YDR084C	-
YML099C	YDR522C	-
YML099C	YHR193C	-
YML099C	YHR194W	+
YML099C	YHR195W	-
YML099C	YJL085W	-
YML099C	YJL088W	-
YML099C	YML098W	+
YML099C	YMR056C	-
YML099C	YMR087W	+
YML099C	YOR302W	+
YML099C	YOR303W	+
YML099C	YPL111W	-
YML099C	YPL177C	+
YML099C	YPL265W	+
YML113W	YCR096C	-
YML113W	YDR084C	+
YML113W	YDR543C	-
YML113W	YDR544C	+
YML113W	YER190W	+
YML113W	YGL001C	+
YML113W	YGR071C	+
YML113W	YGR072W	-
YML113W	YGR296W	-
YML113W	YHR091C	+
YML113W	YJL203W	-
YML113W	YJL204C	+
YML113W	YLR463C	+
YML113W	YLR465C	+
YML113W	YLR467W	-
YML113W	YNL337W	+
YML113W	YNL338W	-
YML113W	YNL339C	-
YMR019W	YER066CA	+
YMR019W	YER068W	+
YMR019W	YLL059C	-
YMR019W	YLL060C	-
YMR019W	YMR032W	+
YMR019W	YPL215W	-
YMR021C	YAL022C	+
YMR021C	YBR297W	-
YMR021C	YDR171W	+
YMR021C	YER145C	-
YMR021C	YER146W	+
YMR021C	YGL097W	-
YMR021C	YGL135W	-
YMR021C	YGL136C	-
YMR021C	YGR256W	+
YMR021C	YHR193C	+
YMR021C	YHR194W	-
YMR021C	YJR100C	-
YMR021C	YJR101W	-
YMR021C	YLR213C	+
YMR021C	YLR214W	-
YMR021C	YMR319C	-
YMR021C	YNL016W	-
YMR021C	YNL017C	-
YMR021C	YNL097C	-
YMR021C	YPL018W	+
YMR021C	YPL177C	+
YMR021C	YPL198W	+
YMR021C	YPL253C	+
YMR021C	YPR108WA	-
YMR021C	YPR109W	+
YMR021C	YPR124W	-
YMR037C	YAL005C	-
YMR037C	YAL060W	+
YMR037C	YBR166C	-
YMR037C	YBR167C	-
YMR037C	YCR096C	+
YMR037C	YDR074W	+
YMR037C	YDR084C	-
YMR037C	YDR098CA	+
YMR037C	YDR102C	-
YMR037C	YDR103W	+
YMR037C	YDR171W	-
YMR037C	YDR210WD	-
YMR037C	YDR453C	+
YMR037C	YEL010W	+
YMR037C	YEL011W	-
YMR037C	YER013W	-
YMR037C	YER044CA	+
YMR037C	YER066CA	-
YMR037C	YER068W	+
YMR037C	YER177W	-
YMR037C	YFL012W	+
YMR037C	YFL013C	+
YMR037C	YGR071C	+
YMR037C	YGR072W	-
YMR037C	YGR249W	-
YMR037C	YGR256W	-
YMR037C	YGR272C	+
YMR037C	YHR048W	-
YMR037C	YHR088W	-
YMR037C	YHR156C	+
YMR037C	YHR157W	-
YMR037C	YIL162W	-
YMR037C	YJR054W	-
YMR037C	YKL052C	-
YMR037C	YKL060C	+
YMR037C	YKL070W	-
YMR037C	YKL087C	-
YMR037C	YKL096W	-
YMR037C	YKR052C	-
YMR037C	YKR054C	+
YMR037C	YKR055W	+
YMR037C	YKR066C	+
YMR037C	YLL027W	+
YMR037C	YLR042C	+
YMR037C	YLR163C	-
YMR037C	YLR213C	+
YMR037C	YLR214W	-
YMR037C	YLR277C	+
YMR037C	YLR302C	-
YMR037C	YML007W	-
YMR037C	YML116W	+
YMR037C	YMR019W	+
YMR037C	YMR087W	-
YMR037C	YMR135C	-
YMR037C	YMR136W	+
YMR037C	YMR172CA	-
YMR037C	YMR173W	+
YMR037C	YMR173WA	+
YMR037C	YMR177W	-
YMR037C	YMR178W	+
YMR037C	YMR228W	+
YMR037C	YMR315W	+
YMR037C	YNL001W	+
YMR037C	YOL159C	-
YMR037C	YOR344C	-
YMR037C	YPL123C	+
YMR037C	YPR124W	+
YMR037C	YPR198W	+
YMR042W	YCR019W	+
YMR042W	YDR048C	+
YMR042W	YDR210WD	+
YMR042W	YEL050C	-
YMR042W	YEL071W	-
YMR042W	YER048C	-
YMR042W	YJL088W	-
YMR042W	YJL175W	-
YMR042W	YMR032W	-
YMR042W	YNL050C	-
YMR042W	YOR073W	-
YMR042W	YOR302W	-
YMR042W	YOR303W	+
YMR042W	YPL111W	+
YMR042W	YPL177C	-
YMR042W	YPL265W	-
YNL103W	YAL012W	-
YNL103W	YER091C	-
YNL103W	YER092W	+
YNL103W	YFR030W	-
YNL103W	YGL184C	-
YNL103W	YGR256W	+
YNL103W	YIR017C	+
YNL103W	YJR010W	-
YNL103W	YKL001C	-
YNL103W	YLL005C	+
YNL103W	YLL033W	+
YNL103W	YLL034C	-
YNL103W	YLR092W	-
YNL103W	YLR179C	-
YNL103W	YLR180W	+
YNL103W	YLR303W	+
YNL103W	YNL016W	+
YNL103W	YNL017C	-
YNL103W	YNL277W	-
YNL103W	YNL277WA	+
YNL103W	YOL121C	+
YNL103W	YPR167C	-
YNL167C	YBL029CA	+
YNL167C	YBL029W	+
YNL167C	YDR077W	+
YNL167C	YDR534C	+
YNL167C	YHL041W	+
YNL167C	YHR033W	-
YNL167C	YIL162W	-
YNL167C	YKL096W	-
YNL167C	YMR017W	-
YNL167C	YMR172CA	-
YNL167C	YMR173W	+
YNL167C	YMR173WA	+
YNL167C	YPR013C	+
YOL067C	YBR167C	+
YOL067C	YCR019W	+
YOL067C	YCR096C	+
YOL067C	YDR084C	-
YOL067C	YDR210WD	+
YOL067C	YEL010W	-
YOL067C	YEL071W	-
YOL067C	YER013W	-
YOL067C	YGL254W	+
YOL067C	YGR071C	-
YOL067C	YGR072W	+
YOL067C	YGR271W	-
YOL067C	YGR272C	+
YOL067C	YHR156C	+
YOL067C	YHR157W	+
YOL067C	YJR100C	-
YOL067C	YJR101W	-
YOL067C	YLR261C	-
YOL067C	YLR262C	+
YOL067C	YLR277C	-
YOL067C	YLR302C	+
YOL067C	YMR019W	-
YOL067C	YMR178W	+
YOL067C	YMR228W	+
YOL067C	YNL001W	-
YOL067C	YNL037C	-
YOL067C	YOL159C	-
YOL067C	YOR136W	-
YOL067C	YPR198W	-
YOL089C	YBL074C	-
YOL089C	YCR096C	+
YOL089C	YCR097W	+
YOL089C	YCR102C	+
YOL089C	YDL068W	+
YOL089C	YDL071C	+
YOL089C	YDR084C	-
YOL089C	YDR098CA	+
YOL089C	YEL001C	+
YOL089C	YER048C	-
YOL089C	YER134C	-
YOL089C	YGL001C	+
YOL089C	YGL097W	-
YOL089C	YGR071C	+
YOL089C	YGR072W	+
YOL089C	YGR271CA	-
YOL089C	YGR271W	+
YOL089C	YJL200C	+
YOL089C	YLR461W	-
YOL089C	YMR019W	+
YOL089C	YNL038W	+
YOL089C	YNL050C	-
YOL089C	YNL337W	-
YOL089C	YNL339C	+
YOL089C	YOL159C	+
YOL089C	YOR001W	-
YOL089C	YPR198W	-
YOR032C	YBL074C	-
YOR032C	YBR133C	+
YOR032C	YDR522C	-
YOR032C	YEL002C	-
YOR032C	YEL050C	-
YOR032C	YGL001C	+
YOR032C	YHR005CA	+
YOR032C	YHR006W	-
YOR032C	YOR001W	+
YOR113W	YAL037W	+
YOR113W	YAL040C	+
YOR113W	YBL029CA	-
YOR113W	YBL029W	+
YOR113W	YBL074C	+
YOR113W	YDL245C	-
YOR113W	YEL062W	+
YOR113W	YEL063C	+
YOR113W	YHL041W	-
YOR113W	YIL099W	-
YOR113W	YIL101C	+
YOR113W	YIR020C	-
YOR113W	YIR021W	-
YOR113W	YLR023C	-
YOR113W	YML007W	+
YOR113W	YOL121C	-
YOR113W	YPR013C	-
YOR140W	YIL162W	+
YOR344C	YAL060W	+
YOR344C	YBL001C	-
YOR344C	YBR133C	+
YOR344C	YEL001C	+
YOR344C	YER177W	-
YOR344C	YFR030W	+
YOR344C	YGL001C	+
YOR344C	YHR005CA	+
YOR344C	YHR006W	+
YOR344C	YHR041C	+
YOR344C	YJR088C	-
YOR344C	YJR089W	+
YOR344C	YJR137C	-
YOR344C	YJR138W	-
YOR344C	YKL060C	-
YOR344C	YLR121C	-
YOR344C	YMR037C	+
YOR344C	YMR324C	+
YOR344C	YMR325W	-
YOR344C	YNL260C	+
YOR363C	YAL034WA	+
YOR363C	YAL035W	+
YOR363C	YAL036C	+
YOR363C	YBR127C	-
YOR363C	YDR048C	-
YOR363C	YDR208W	-
YOR363C	YEL011W	-
YOR363C	YER015W	-
YOR363C	YGL205W	-
YOR363C	YGR188C	+
YOR363C	YHR117W	-
YOR363C	YIL101C	+
YOR363C	YLR174W	-
YOR363C	YLR239C	+
YOR363C	YLR284C	-
YOR363C	YML072C	-
YOR363C	YNL202W	+
YOR363C	YOL083W	+
YOR363C	YOL147C	-
YOR363C	YOR301W	+
YPL038W	YAL012W	+
YPL038W	YBL074C	+
YPL038W	YDR522C	-
YPL038W	YEL073C	+
YPL038W	YER091C	-
YPL038W	YER092W	+
YPL038W	YGL012W	+
YPL038W	YGL184C	-
YPL038W	YGL254W	+
YPL038W	YHR193C	-
YPL038W	YHR194W	+
YPL038W	YIR017C	-
YPL038W	YJL210W	-
YPL038W	YJL212C	-
YPL038W	YJR137C	-
YPL038W	YJR138W	+
YPL038W	YLL005C	+
YPL038W	YLL033W	+
YPL038W	YLL034C	+
YPL038W	YLR027C	+
YPL038W	YLR179C	-
YPL038W	YLR180W	-
YPL038W	YLR439W	-
YPL038W	YNL277W	+
YPL038W	YNL277WA	-
YPL038W	YOL121C	-
YPL038W	YPR167C	-
YPL038W	YPR168W	+
YPL177C	YBL029CA	-
YPL177C	YBL029W	-
YPL177C	YBL043W	-
YPL177C	YDL245C	-
YPL177C	YDL246C	-
YPL177C	YDR077W	-
YPL177C	YDR441C	-
YPL177C	YDR442W	-
YPL177C	YEL040W	-
YPL177C	YEL070W	+
YPL177C	YIL099W	-
YPL177C	YIL101C	+
YPL177C	YIL119C	+
YPL177C	YIR020C	-
YPL177C	YIR021W	-
YPL177C	YJR100C	-
YPL177C	YJR101W	-
YPL177C	YJR158W	+
YPL177C	YNL288W	+
YPL177C	YOR178C	+
YPL177C	YPL198W	+
YPL202C	YAL022C	+
YPL202C	YBR102C	+
YPL202C	YBR103W	-
YPL202C	YBR134W	+
YPL202C	YBR204C	+
YPL202C	YCR107W	+
YPL202C	YDL090C	+
YPL202C	YDL154W	+
YPL202C	YDR052C	-
YPL202C	YDR441C	-
YPL202C	YDR442W	-
YPL202C	YDR473C	+
YPL202C	YDR534C	+
YPL202C	YDR544C	+
YPL202C	YEL012W	+
YPL202C	YEL070W	+
YPL202C	YER078C	-
YPL202C	YER079W	+
YPL202C	YER145C	-
YPL202C	YER146W	+
YPL202C	YER177W	-
YPL202C	YER190W	+
YPL202C	YFL043C	-
YPL202C	YFL059W	+
YPL202C	YFL060C	-
YPL202C	YFR017C	+
YPL202C	YGL055W	-
YPL202C	YGL056C	-
YPL202C	YGL181W	+
YPL202C	YGL227W	+
YPL202C	YGL261C	+
YPL202C	YHR033W	-
YPL202C	YHR091C	+
YPL202C	YHR195W	+
YPL202C	YIL101C	+
YPL202C	YIR020C	-
YPL202C	YJL067W	-
YPL202C	YJL068C	-
YPL202C	YJL205CA	+
YPL202C	YJR044C	-
YPL202C	YKR052C	-
YPL202C	YLL011W	+
YPL202C	YLL033W	+
YPL202C	YLL034C	-
YPL202C	YLL064C	-
YPL202C	YLR213C	+
YPL202C	YLR214W	-
YPL202C	YLR284C	+
YPL202C	YLR439W	+
YPL202C	YLR461W	-
YPL202C	YMR035W	-
YPL202C	YMR056C	+
YPL202C	YMR087W	-
YPL202C	YMR135WA	+
YPL202C	YMR177W	-
YPL202C	YMR324C	+
YPL202C	YMR325W	+
YPL202C	YNL193W	-
YPL202C	YNL194C	-
YPL202C	YNL337W	+
YPL202C	YOR302W	-
YPL202C	YOR303W	+
YPL202C	YOR396W	+
YPL202C	YPL034W	+
YPL202C	YPL253C	-
YPL230W	YGL205W	-
YPL230W	YGL206C	+
YPR065W	YBL029CA	+
YPR065W	YBL029W	-
YPR065W	YBL111C	+
YPR065W	YBR069C	+
YPR065W	YCR102C	+
YPR065W	YCR107W	+
YPR065W	YDL245C	+
YPR065W	YDL246C	+
YPR065W	YDR077W	-
YPR065W	YDR441C	-
YPR065W	YDR442W	-
YPR065W	YDR543C	-
YPR065W	YDR544C	-
YPR065W	YEL040W	-
YPR065W	YEL070W	-
YPR065W	YER007CA	+
YPR065W	YER184C	-
YPR065W	YGL012W	+
YPR065W	YGL055W	-
YPR065W	YGL097W	-
YPR065W	YGL117W	-
YPR065W	YGL135W	+
YPR065W	YGL136C	+
YPR065W	YGL162W	-
YPR065W	YGR256W	+
YPR065W	YHR048W	+
